Ngày,Giá đóng,Giá trị thay đổi,% thay đổi,Giá mở,Giá cao nhất,Giá thấp nhất,Tổng KL GD,Tổng GT GD
01/02/2016,"46,600",0.20,0.43,"46,500","46,900","46,000","584,110","27,219,526,000"
29/01/2016,"46,400",0.40,0.87,"46,300","46,500","45,900","496,970","23,059,408,000"
28/01/2016,"46,000",-0.30,-0.65,"46,300","46,400","45,800","491,030","22,587,380,000"
27/01/2016,"46,300",0.40,0.87,"46,500","46,500","46,200","336,620","15,585,506,000"
26/01/2016,"45,900",-1.20,-2.55,"46,500","46,600","45,900","661,130","30,345,867,000"
25/01/2016,"47,100",2.30,5.13,"45,500","47,100","45,000","892,040","42,015,084,000"
22/01/2016,"44,800",-0.10,-0.22,"45,000","45,100","44,300","692,750","31,035,200,000"
21/01/2016,"44,900",0.00,0.00,"44,800","45,100","44,600","647,810","29,086,669,000"
20/01/2016,"44,900",-0.20,-0.44,"45,100","45,500","44,900","651,980","29,273,902,000"
19/01/2016,"45,100",0.20,0.45,"44,900","45,300","44,700","873,480","39,393,948,000"
18/01/2016,"44,900",-1.20,-2.60,"45,700","45,700","44,300","2,255,130","101,255,337,000"
15/01/2016,"46,100",-0.10,-0.22,"46,200","46,500","46,000","593,280","27,350,208,000"
14/01/2016,"46,200",-0.20,-0.43,"46,100","46,400","46,000","509,720","23,549,064,000"
13/01/2016,"46,400",-0.50,-1.07,"47,000","47,300","46,300","542,910","25,191,024,000"
12/01/2016,"46,900",1.00,2.18,"46,000","46,900","45,700","582,160","27,303,304,000"
11/01/2016,"45,900",-0.40,-0.86,"46,300","46,300","45,900","805,440","36,969,696,000"
08/01/2016,"46,300",-0.70,-1.49,"46,800","46,900","46,000","1,773,760","82,125,088,000"
07/01/2016,"47,000",-0.90,-1.88,"47,900","47,900","47,000","1,841,620","86,556,140,000"
06/01/2016,"47,900",0.10,0.21,"47,800","48,100","47,800","446,810","21,402,199,000"
05/01/2016,"47,800",0.00,0.00,"47,800","48,000","47,700","734,050","35,087,590,000"
04/01/2016,"47,800",-0.50,-1.04,"48,400","48,500","47,800","602,210","28,785,638,000"
31/12/2015,"48,300",0.00,0.00,"48,300","48,800","48,200","570,340","27,547,422,000"
30/12/2015,"48,300",0.00,0.00,"48,600","48,900","48,300","913,890","44,140,887,000"
29/12/2015,"48,300",0.20,0.42,"48,200","48,500","48,100","433,620","20,943,846,000"
28/12/2015,"48,100",0.30,0.63,"48,000","48,700","47,700","767,110","36,897,991,000"
25/12/2015,"47,800",0.00,0.00,"48,000","48,000","47,700","339,400","16,223,320,000"
24/12/2015,"47,800",-0.10,-0.21,"48,100","48,200","47,800","474,020","22,658,156,000"
23/12/2015,"47,900",-0.20,-0.42,"48,300","48,400","47,800","606,040","29,029,316,000"
22/12/2015,"48,100",-0.40,-0.82,"48,500","48,700","48,100","537,270","25,842,687,000"
21/12/2015,"48,500",-0.40,-0.82,"48,900","48,900","48,300","540,360","26,207,460,000"
18/12/2015,"48,900",-0.30,-0.61,"49,200","49,300","48,900","825,670","40,375,263,000"
17/12/2015,"49,200",0.40,0.82,"49,200","49,500","49,000","916,420","45,087,864,000"
16/12/2015,"48,800",0.30,0.62,"48,700","49,300","48,700","1,252,650","61,129,320,000"
15/12/2015,"48,500",0.70,1.46,"47,800","48,500","47,800","527,780","25,597,330,000"
14/12/2015,"47,800",-0.20,-0.42,"47,900","48,200","47,800","434,710","20,779,138,000"
11/12/2015,"48,000",0.20,0.42,"47,700","48,500","47,700","558,390","26,802,720,000"
10/12/2015,"47,800",-0.40,-0.83,"48,200","48,600","47,800","610,110","29,163,258,000"
09/12/2015,"48,200",-0.80,-1.63,"49,000","49,400","48,200","735,460","35,449,172,000"
08/12/2015,"49,000",1.50,3.16,"47,300","49,100","47,100","1,117,670","54,765,830,000"
07/12/2015,"47,500",-0.40,-0.84,"47,800","48,000","47,500","892,260","42,382,350,000"
04/12/2015,"47,900",-0.60,-1.24,"48,500","48,500","47,700","861,320","41,257,228,000"
03/12/2015,"48,500",0.10,0.21,"48,500","48,700","48,300","343,540","16,661,690,000"
02/12/2015,"48,400",0.20,0.41,"48,200","48,700","48,200","675,930","32,715,012,000"
01/12/2015,"48,200",-0.10,-0.21,"48,600","48,800","48,100","623,880","30,071,016,000"
30/11/2015,"48,300",-0.60,-1.23,"49,000","49,000","48,300","1,116,850","53,943,855,000"
27/11/2015,"48,900",-0.10,-0.20,"49,200","49,900","48,900","1,520,660","74,360,274,000"
26/11/2015,"49,000",-1.00,-2.00,"49,800","50,000","49,000","746,390","36,573,110,000"
25/11/2015,"50,000",0.90,1.83,"49,300","50,500","48,500","1,309,410","65,470,500,000"
24/11/2015,"49,100",-0.40,-0.81,"49,700","49,700","48,400","2,817,650","138,346,615,000"
23/11/2015,"49,500",-1.50,-2.94,"51,000","51,500","49,500","2,054,830","101,714,085,000"
20/11/2015,"51,000",-0.50,-0.97,"51,000","52,000","51,000","1,196,900","61,041,900,000"
19/11/2015,"51,500",-0.50,-0.96,"52,000","53,000","51,500","1,096,120","56,450,180,000"
18/11/2015,"52,000",0.00,0.00,"51,500","53,000","51,500","1,366,870","71,077,240,000"
17/11/2015,"52,000",-2.00,-3.70,"53,500","54,000","52,000","2,136,990","111,123,480,000"
16/11/2015,"54,000",-0.50,-0.92,"54,000","55,000","53,000","2,413,900","130,350,600,000"
13/11/2015,"54,500",1.50,2.83,"53,000","54,500","52,500","2,759,580","150,397,110,000"
12/11/2015,"53,000",2.50,4.95,"51,000","53,500","50,500","3,514,400","186,263,200,000"
11/11/2015,"50,500",-0.50,-0.98,"50,500","52,000","50,500","1,790,510","90,420,755,000"
10/11/2015,"51,000",-0.50,-0.97,"51,500","52,000","50,500","2,049,910","104,545,410,000"
09/11/2015,"51,500",-1.00,-1.90,"52,000","52,500","51,500","2,035,350","104,820,525,000"
06/11/2015,"52,500",-1.00,-1.87,"53,500","54,500","52,000","3,164,790","166,151,475,000"
05/11/2015,"53,500",1.50,2.88,"51,500","53,500","51,500","2,727,690","145,931,415,000"
04/11/2015,"52,000",-0.50,-0.95,"53,000","53,500","52,000","1,772,170","92,152,840,000"
03/11/2015,"52,500",3.00,6.06,"50,000","52,500","49,900","3,798,850","199,439,625,000"
02/11/2015,"49,500",0.20,0.41,"49,400","51,000","49,300","2,790,190","138,114,405,000"
30/10/2015,"49,300",0.00,0.00,"49,400","49,500","48,900","982,600","48,442,180,000"
29/10/2015,"49,300",0.50,1.02,"49,300","49,700","49,100","1,846,600","91,037,380,000"
28/10/2015,"48,800",0.80,1.67,"48,100","48,900","48,100","2,673,100","130,447,280,000"
27/10/2015,"48,000",0.40,0.84,"47,400","48,300","47,400","1,345,230","64,571,040,000"
26/10/2015,"47,600",0.50,1.06,"47,500","48,500","47,500","2,631,100","125,240,360,000"
23/10/2015,"47,100",0.20,0.43,"47,200","47,400","47,000","719,680","33,896,928,000"
22/10/2015,"46,900",-0.10,-0.21,"46,800","47,100","46,800","473,620","22,212,778,000"
21/10/2015,"47,000",-0.30,-0.63,"47,600","47,600","47,000","703,530","33,065,910,000"
20/10/2015,"47,300",0.20,0.42,"47,100","47,900","47,000","1,968,330","93,102,009,000"
19/10/2015,"47,100",0.40,0.86,"46,700","47,800","46,700","1,396,480","65,774,208,000"
16/10/2015,"46,700",0.10,0.21,"46,700","46,900","46,700","548,620","25,620,554,000"
15/10/2015,"46,600",-0.10,-0.21,"46,900","46,900","46,500","426,740","19,886,084,000"
14/10/2015,"46,700",1.20,2.64,"47,000","47,900","46,600","3,076,790","143,686,093,000"
13/10/2015,"45,500",-0.30,-0.66,"45,800","45,800","45,400","298,120","13,564,460,000"
12/10/2015,"45,800",0.00,0.00,"45,700","45,900","45,700","414,610","18,989,138,000"
09/10/2015,"45,800",0.00,0.00,"46,000","46,400","45,800","778,950","35,675,910,000"
08/10/2015,"45,800",0.60,1.33,"45,200","45,800","45,200","331,030","15,161,174,000"
07/10/2015,"45,200",-0.80,-1.74,"46,200","46,200","45,000","337,650","15,261,780,000"
06/10/2015,"46,000",1.00,2.22,"45,600","46,200","45,400","923,920","42,500,320,000"
05/10/2015,"45,000",0.40,0.90,"44,700","45,100","44,600","382,440","17,209,800,000"
02/10/2015,"44,600",0.00,0.00,"44,600","44,800","44,500","181,780","8,107,388,000"
01/10/2015,"44,600",0.10,0.22,"44,500","44,700","44,400","179,470","8,004,362,000"
30/09/2015,"44,500",0.00,0.00,"44,800","44,800","44,300","159,670","7,105,315,000"
29/09/2015,"44,500",0.00,0.00,"44,500","44,500","44,300","260,100","11,574,450,000"
28/09/2015,"44,500",-0.40,-0.89,"44,900","45,000","44,500","267,580","11,907,310,000"
25/09/2015,"44,900",-0.20,-0.44,"45,200","45,200","44,800","259,280","11,641,672,000"
24/09/2015,"45,100",0.20,0.45,"44,800","45,300","44,800","287,470","12,964,897,000"
23/09/2015,"44,900",-0.30,-0.66,"45,100","45,400","44,900","447,860","20,108,914,000"
22/09/2015,"45,200",-0.30,-0.66,"45,500","45,600","45,100","289,410","13,081,332,000"
21/09/2015,"45,500",0.90,2.02,"44,500","45,500","44,500","548,700","24,965,850,000"
18/09/2015,"44,600",0.80,1.83,"44,600","44,900","44,100","743,610","33,165,006,000"
17/09/2015,"43,800",0.10,0.23,"43,700","44,000","43,700","121,980","5,342,724,000"
16/09/2015,"43,700",0.00,0.00,"43,700","43,900","43,600","123,720","5,406,564,000"
15/09/2015,"43,700",0.00,0.00,"43,600","43,900","43,500","91,140","3,982,818,000"
14/09/2015,"43,700",-0.30,-0.68,"44,000","44,000","43,700","213,260","9,319,462,000"
11/09/2015,"44,000",-0.20,-0.45,"44,400","44,400","44,000","178,370","7,848,280,000"
10/09/2015,"44,200",0.10,0.23,"44,100","44,200","43,900","228,830","10,114,286,000"
09/09/2015,"44,100",0.20,0.46,"44,300","44,400","44,100","351,700","15,509,970,000"
08/09/2015,"43,900",0.30,0.69,"43,500","44,100","43,500","195,100","8,564,890,000"
07/09/2015,"43,600",-0.20,-0.46,"44,000","44,000","43,400","143,530","6,257,908,000"
04/09/2015,"43,800",0.10,0.23,"43,700","44,100","43,600","200,160","8,767,008,000"
03/09/2015,"43,700",-0.40,-0.91,"43,900","44,100","43,700","361,300","15,788,810,000"
01/09/2015,"44,100",-0.10,-0.23,"44,400","44,400","43,900","319,590","14,093,919,000"
31/08/2015,"44,200",-0.50,-1.12,"44,500","44,800","44,100","383,640","16,956,888,000"
28/08/2015,"44,700",0.40,0.90,"44,600","44,800","44,300","883,560","39,495,132,000"
27/08/2015,"44,300",0.20,0.45,"44,100","44,600","44,000","701,980","31,097,714,000"
26/08/2015,"44,100",1.20,2.80,"43,000","44,500","43,000","960,660","42,365,106,000"
25/08/2015,"42,900",0.50,1.18,"42,000","43,500","42,000","1,302,560","55,879,824,000"
24/08/2015,"42,400",-2.80,-6.19,"44,400","44,600","42,300","2,107,920","89,375,808,000"
21/08/2015,"45,200",-0.30,-0.66,"45,100","45,200","44,000","1,184,950","53,559,740,000"
20/08/2015,"45,500",-0.60,-1.30,"46,200","46,200","45,400","384,210","17,481,555,000"
19/08/2015,"46,100",0.50,1.10,"45,900","46,500","45,500","860,750","39,680,575,000"
18/08/2015,"46,600",0.40,0.87,"46,200","46,700","46,000","751,710","35,029,686,000"
17/08/2015,"46,200",-0.60,-1.28,"46,800","47,100","46,000","816,140","37,705,668,000"
14/08/2015,"46,800",-0.20,-0.43,"46,900","47,300","46,500","702,440","32,874,192,000"
13/08/2015,"47,000",-0.60,-1.26,"47,600","47,600","46,800","1,573,130","73,937,110,000"
12/08/2015,"47,600",-0.70,-1.45,"48,000","48,000","47,300","1,257,050","59,835,580,000"
11/08/2015,"48,300",-0.20,-0.41,"48,500","49,000","48,000","861,370","41,604,171,000"
10/08/2015,"48,500",1.20,2.54,"47,500","48,500","47,500","1,180,730","57,265,405,000"
07/08/2015,"47,300",0.50,1.07,"47,000","47,500","46,700","546,600","25,854,180,000"
06/08/2015,"46,800",-0.60,-1.27,"47,400","47,600","46,800","561,120","26,260,416,000"
05/08/2015,"47,400",0.40,0.85,"47,200","47,400","46,900","312,920","14,832,408,000"
04/08/2015,"47,000",0.50,1.08,"46,900","47,400","46,600","526,180","24,730,460,000"
03/08/2015,"46,500",-0.80,-1.69,"47,000","47,000","46,400","1,136,670","52,855,155,000"
31/07/2015,"47,300",0.00,0.00,"47,700","47,800","47,300","541,330","25,604,909,000"
30/07/2015,"47,300",-0.60,-1.25,"47,900","48,000","47,300","938,320","44,382,536,000"
29/07/2015,"47,900",-0.30,-0.62,"48,200","48,700","47,700","1,119,080","53,603,932,000"
28/07/2015,"48,200",-0.80,-1.63,"49,000","49,000","48,200","634,450","30,580,490,000"
27/07/2015,"49,000",1.40,2.94,"47,900","49,500","47,800","1,865,720","91,420,280,000"
24/07/2015,"47,600",0.60,1.28,"47,200","47,800","47,200","1,217,830","57,968,708,000"
23/07/2015,"47,000",0.50,1.08,"46,400","47,900","46,400","2,140,450","100,601,150,000"
22/07/2015,"46,500",0.90,1.97,"45,600","46,500","45,500","455,030","21,158,895,000"
21/07/2015,"45,600",-0.60,-1.30,"46,000","46,100","45,400","876,450","39,966,120,000"
20/07/2015,"46,200",-0.20,-0.43,"46,400","46,400","45,900","419,830","19,396,146,000"
17/07/2015,"46,400",0.00,0.00,"46,300","46,900","46,200","315,540","14,641,056,000"
16/07/2015,"46,400",0.00,0.00,"46,200","46,400","45,800","611,060","28,353,184,000"
15/07/2015,"46,400",-0.50,-1.07,"47,000","47,000","46,400","654,910","30,387,824,000"
14/07/2015,"46,900",0.00,0.00,"46,900","47,200","46,600","395,670","18,556,923,000"
13/07/2015,"46,900",0.30,0.64,"46,600","47,500","46,500","1,509,580","70,799,302,000"
10/07/2015,"46,600",-0.10,-0.21,"46,700","47,000","46,400","835,670","38,942,222,000"
09/07/2015,"46,700",0.00,0.00,"46,500","46,900","46,200","999,820","46,691,594,000"
08/07/2015,"46,700",-0.90,-1.89,"47,600","47,800","46,600","1,420,160","66,321,472,000"
07/07/2015,"47,600",0.10,0.21,"47,400","48,400","47,200","1,132,850","53,923,660,000"
06/07/2015,"47,500",0.50,1.06,"47,100","47,500","47,000","979,490","46,525,775,000"
03/07/2015,"47,000",-0.20,-0.42,"47,400","47,400","46,900","758,500","35,649,500,000"
02/07/2015,"47,200",0.40,0.85,"46,700","47,400","46,600","1,090,220","51,458,384,000"
01/07/2015,"46,800",0.40,0.86,"46,400","47,100","46,100","737,610","34,520,148,000"
30/06/2015,"46,400",-0.40,-0.85,"46,300","46,700","46,300","1,048,220","48,637,408,000"
29/06/2015,"46,800",0.50,1.08,"46,800","47,700","46,500","935,540","43,783,272,000"
26/06/2015,"46,300",1.30,2.89,"45,100","47,900","45,100","4,210,260","194,935,038,000"
25/06/2015,"45,000",-0.20,-0.44,"45,100","45,200","45,000","585,020","26,325,900,000"
24/06/2015,"45,200",-0.30,-0.66,"45,600","45,600","45,200","356,850","16,129,620,000"
23/06/2015,"45,500",-0.10,-0.22,"45,600","45,700","45,400","623,750","28,380,625,000"
22/06/2015,"45,600",0.80,1.79,"45,000","45,800","44,900","1,273,750","58,083,000,000"
19/06/2015,"44,800",0.30,0.67,"44,500","45,100","44,500","524,770","23,509,696,000"
18/06/2015,"44,500",0.10,0.23,"44,400","45,000","44,400","324,300","14,431,350,000"
17/06/2015,"44,400",-0.10,-0.22,"44,400","44,600","44,300","483,360","21,461,184,000"
16/06/2015,"44,500",-0.50,-1.11,"45,000","45,200","44,500","479,370","21,331,965,000"
15/06/2015,"45,000",-0.10,-0.22,"45,400","45,400","44,800","341,650","15,374,250,000"
12/06/2015,"45,100",0.30,0.67,"44,900","45,300","44,900","753,350","33,976,085,000"
11/06/2015,"44,800",0.20,0.45,"44,600","44,900","44,600","420,000","18,816,000,000"
10/06/2015,"44,600",0.30,0.68,"44,300","44,700","44,100","249,790","11,140,634,000"
09/06/2015,"44,300",0.00,0.00,"44,200","45,200","44,200","618,760","27,411,068,000"
08/06/2015,"44,300",-0.50,-1.12,"45,000","45,100","44,300","698,960","30,963,928,000"
05/06/2015,"44,800",0.40,0.90,"44,500","44,900","44,200","578,380","25,911,424,000"
04/06/2015,"44,400",0.20,0.45,"44,200","44,500","44,200","224,510","9,968,244,000"
03/06/2015,"44,200",0.50,1.14,"43,700","44,800","43,600","638,440","28,219,048,000"
02/06/2015,"43,700",-0.60,-1.35,"44,300","44,300","43,700","790,020","34,523,874,000"
01/06/2015,"44,300",-0.70,-1.56,"44,900","44,900","44,300","747,720","33,123,996,000"
29/05/2015,"45,000",-0.40,-0.88,"45,500","45,500","44,900","357,830","16,102,350,000"
28/05/2015,"45,400",0.60,1.34,"45,500","45,900","45,100","1,158,400","52,591,360,000"
27/05/2015,"52,500",-0.50,-0.94,"53,000","53,500","52,000","1,216,710","63,877,275,000"
26/05/2015,"53,000",-1.00,-1.85,"53,500","54,000","53,000","953,640","50,542,920,000"
25/05/2015,"54,000",2.00,3.85,"52,000","54,000","52,000","1,194,140","64,483,560,000"
22/05/2015,"52,000",-0.50,-0.95,"52,500","53,000","52,000","639,970","33,278,440,000"
21/05/2015,"52,500",1.50,2.94,"51,000","53,000","50,500","1,966,840","103,259,100,000"
20/05/2015,"51,000",1.80,3.66,"49,600","51,000","49,500","1,067,870","54,461,370,000"
19/05/2015,"49,200",0.40,0.82,"48,700","49,200","48,700","261,290","12,855,468,000"
18/05/2015,"48,800",-0.30,-0.61,"49,000","49,200","48,800","493,240","24,070,112,000"
15/05/2015,"49,100",-0.20,-0.41,"49,400","49,600","49,100","222,770","10,938,007,000"
14/05/2015,"49,300",0.10,0.20,"49,000","49,600","49,000","284,980","14,049,514,000"
13/05/2015,"49,200",0.00,0.00,"49,200","49,300","48,700","471,350","23,190,420,000"
12/05/2015,"49,200",-0.50,-1.01,"49,700","49,700","49,200","253,240","12,459,408,000"
11/05/2015,"49,700",-0.20,-0.40,"50,000","50,000","49,600","229,310","11,396,707,000"
08/05/2015,"49,900",0.00,0.00,"49,900","50,500","49,900","241,080","12,029,892,000"
07/05/2015,"49,900",0.30,0.60,"49,800","50,500","49,600","263,570","13,152,143,000"
06/05/2015,"49,600",-0.40,-0.80,"50,000","50,500","49,600","406,590","20,166,864,000"
05/05/2015,"50,000",0.60,1.21,"49,400","50,500","49,200","444,430","22,221,500,000"
04/05/2015,"49,400",-2.10,-4.08,"51,500","52,000","49,000","818,280","40,423,032,000"
27/04/2015,"51,500",1.00,1.98,"51,500","52,500","51,000","636,760","32,793,140,000"
24/04/2015,"50,500",0.00,0.00,"50,500","51,000","50,000","268,410","13,554,705,000"
23/04/2015,"50,500",0.50,1.00,"50,500","51,000","49,800","641,410","32,391,205,000"
22/04/2015,"50,000",0.00,0.00,"50,000","51,000","50,000","539,100","26,955,000,000"
21/04/2015,"50,000",-0.50,-0.99,"50,500","51,000","50,000","263,970","13,198,500,000"
20/04/2015,"50,500",-0.50,-0.98,"51,000","51,000","49,900","358,680","18,113,340,000"
17/04/2015,"51,000",2.20,4.51,"48,900","51,500","48,900","1,497,670","76,381,170,000"
16/04/2015,"48,800",-0.10,-0.20,"48,900","49,200","48,700","152,830","7,458,104,000"
15/04/2015,"48,900",0.20,0.41,"48,900","49,000","48,500","223,010","10,905,189,000"
14/04/2015,"48,700",-0.50,-1.02,"49,200","49,200","48,700","224,290","10,922,923,000"
13/04/2015,"49,200",0.00,0.00,"49,200","49,400","49,100","164,060","8,071,752,000"
10/04/2015,"49,200",0.30,0.61,"48,900","49,400","48,800","345,170","16,982,364,000"
09/04/2015,"48,900",0.00,0.00,"48,900","49,000","48,500","258,950","12,662,655,000"
08/04/2015,"48,900",0.00,0.00,"49,000","49,100","48,800","162,560","7,949,184,000"
07/04/2015,"48,900",0.40,0.82,"48,400","49,000","48,400","150,220","7,345,758,000"
06/04/2015,"48,500",-0.30,-0.61,"48,800","49,100","48,500","168,170","8,156,245,000"
03/04/2015,"48,800",0.70,1.46,"48,500","48,800","48,100","116,640","5,692,032,000"
02/04/2015,"48,100",0.40,0.84,"47,800","48,500","47,700","168,030","8,082,243,000"
01/04/2015,"47,700",-0.70,-1.45,"48,700","48,700","47,700","270,910","12,922,407,000"
31/03/2015,"48,400",0.00,0.00,"48,400","48,700","48,400","233,260","11,289,784,000"
30/03/2015,"48,400",-0.80,-1.63,"49,400","49,400","48,400","413,070","19,992,588,000"
27/03/2015,"49,200",-0.10,-0.20,"49,600","49,600","49,200","226,880","11,162,496,000"
26/03/2015,"49,300",0.10,0.20,"49,400","49,400","49,200","276,070","13,610,251,000"
25/03/2015,"49,200",0.10,0.20,"49,500","49,500","49,000","221,110","10,878,612,000"
24/03/2015,"49,100",-0.30,-0.61,"49,500","49,500","48,800","349,040","17,137,864,000"
23/03/2015,"49,400",-0.40,-0.80,"49,800","49,900","49,400","274,890","13,579,566,000"
20/03/2015,"49,800",0.30,0.61,"49,500","49,900","49,400","284,340","14,160,132,000"
19/03/2015,"49,500",-0.10,-0.20,"49,900","50,000","49,500","252,430","12,495,285,000"
18/03/2015,"49,600",-0.40,-0.80,"50,000","50,000","49,600","228,430","11,330,128,000"
17/03/2015,"50,000",0.60,1.21,"49,500","50,500","49,500","717,570","35,878,500,000"
16/03/2015,"49,400",0.20,0.41,"49,200","49,400","49,200","214,490","10,595,806,000"
13/03/2015,"49,200",0.00,0.00,"49,500","49,700","49,100","284,450","13,994,940,000"
12/03/2015,"49,200",-0.30,-0.61,"49,500","49,500","49,100","368,140","18,112,488,000"
11/03/2015,"49,500",-0.20,-0.40,"49,700","49,700","49,400","293,150","14,510,925,000"
10/03/2015,"49,700",0.50,1.02,"49,500","49,700","49,300","328,390","16,320,983,000"
09/03/2015,"49,200",-0.80,-1.60,"49,900","50,000","49,200","414,700","20,403,240,000"
06/03/2015,"50,000",0.00,0.00,"50,000","50,500","49,900","335,140","16,757,000,000"
05/03/2015,"50,000",0.00,0.00,"50,500","51,000","50,000","393,540","19,677,000,000"
04/03/2015,"50,000",1.10,2.25,"49,200","50,500","49,200","993,500","49,675,000,000"
03/03/2015,"48,900",0.40,0.82,"48,800","48,900","48,600","214,540","10,491,006,000"
